,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,y
232,48, Private,105862, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,66, United-States, >50K
233,35, Self-emp-not-inc,80272, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3908,0,60, United-States, <=50K
234,54, Private,136801, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
235,53, Private,94069, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
236,37, Private,62331, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
237,41, Federal-gov,47099, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
238,45, State-gov,160287, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
239,18, Private,456930, 7th-8th,4, Never-married, Sales, Other-relative, White, Male,0,0,20, Mexico, <=50K
240,36, Private,40167, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
241,19, Private,203064, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
242,18, ?,39840, 12th,8, Never-married, ?, Own-child, White, Female,0,0,30, United-States, <=50K
243,30, Private,53374, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
244,35, Self-emp-not-inc,173748, 9th,5, Separated, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
245,50, Private,240314, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
246,33, Private,358642, Bachelors,13, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
247,23, Private,374485, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
248,44, Self-emp-inc,403236, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
249,59, Local-gov,219775, Prof-school,15, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States, >50K
250,22, Private,375477, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico, <=50K
251,25, ?,108105, Bachelors,13, Never-married, ?, Own-child, White, Male,0,0,20, United-States, <=50K
252,33, Private,151088, Some-college,10, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
253,33, Private,341433, 12th,8, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
254,53, Private,222615, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Cuba, <=50K
255,21, Private,247658, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
256,35, Private,100350, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
257,61, Self-emp-not-inc,29616, Assoc-voc,11, Widowed, Prof-specialty, Unmarried, White, Female,0,0,56, United-States, >50K
258,20, Private,208727, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,48, United-States, <=50K
259,25, Private,160608, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2407,0,40, United-States, <=50K
260,70, Private,75060, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,2290,0,45, United-States, <=50K
261,29, Private,206951, Bachelors,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,45, United-States, <=50K
262,38, Private,233521, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
263,20, Private,130300, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States, <=50K
264,53, Private,31137, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
265,30, Private,173878, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
266,29, Private,149424, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,45, United-States, >50K
267,54, Private,112954, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,15024,0,40, United-States, >50K
268,21, Private,169197, Some-college,10, Never-married, Farming-fishing, Own-child, White, Female,0,0,30, United-States, <=50K
269,36, Private,169182, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
270,26, Private,96173, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
271,28, Private,82393, HS-grad,9, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines, <=50K
272,60, State-gov,71150, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
273,24, Private,176063, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
274,39, Private,372235, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
275,40, Private,275344, HS-grad,9, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,2444,45, United-States, >50K
276,38, Private,342442, 10th,6, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
277,45, Federal-gov,169729, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, Philippines, >50K
278,51, Local-gov,301696, Some-college,10, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
279,30, Federal-gov,693530, Some-college,10, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
280,81, Self-emp-not-inc,136728, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
281,61, ?,35613, HS-grad,9, Widowed, ?, Unmarried, Black, Female,0,0,20, United-States, <=50K
282,21, Private,148150, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
283,53, Private,37354, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
284,49, Private,142283, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States, >50K
285,74, Self-emp-inc,96699, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,35, United-States, >50K
286,50, Self-emp-not-inc,237718, HS-grad,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, <=50K
287,22, Private,726879, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
288,48, Private,184385, Doctorate,16, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
289,37, Private,243566, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, <=50K
290,38, Self-emp-not-inc,73533, Bachelors,13, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
291,22, ?,816824, Some-college,10, Never-married, ?, Own-child, Black, Male,0,0,40, United-States, <=50K
292,45, State-gov,108438, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
293,51, Private,140329, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
294,56, Self-emp-not-inc,134723, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2377,50, United-States, >50K
295,50, Private,96794, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States, >50K
296,18, ?,205177, HS-grad,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States, <=50K
297,54, Private,71029, Bachelors,13, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, >50K
298,36, Private,174524, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,20, United-States, <=50K
299,61, Local-gov,269324, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
300,72, Local-gov,261087, HS-grad,9, Widowed, Protective-serv, Not-in-family, White, Female,0,0,16, United-States, <=50K
301,26, Self-emp-inc,98768, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,82, United-States, <=50K
302,52, Private,346567, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
303,26, Self-emp-not-inc,226896, HS-grad,9, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
304,40, Private,216603, Masters,14, Divorced, Exec-managerial, Unmarried, White, Female,4650,0,45, United-States, >50K
305,25, Private,185419, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
306,32, ?,265736, 11th,7, Never-married, ?, Unmarried, Black, Female,0,0,30, United-States, <=50K
307,18, Private,209648, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
308,52, Self-emp-not-inc,276063, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,5178,0,60, United-States, >50K
309,33, Local-gov,397816, Masters,14, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
310,45, Private,116158, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
311,58, Private,79469, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
312,47, State-gov,199575, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,40, United-States, >50K
313,44, Private,89522, Assoc-acdm,12, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
314,32, Private,183307, Bachelors,13, Separated, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,50, China, <=50K
315,26, Private,32803, HS-grad,9, Never-married, Transport-moving, Own-child, White, Female,0,0,80, United-States, <=50K
316,33, Private,112897, 10th,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
317,49, State-gov,35959, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
318,40, Private,87702, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States, >50K
319,37, Private,191179, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
320,25, Private,67287, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
321,53, Self-emp-not-inc,94643, Some-college,10, Separated, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
322,26, Private,163678, HS-grad,9, Never-married, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
323,22, Private,117649, Bachelors,13, Never-married, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
324,39, Private,283133, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
325,53, State-gov,242254, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
326,18, Private,334187, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
327,49, Self-emp-inc,106256, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,80, United-States, <=50K
328,33, Private,91266, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
329,31, Private,189742, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, United-States, >50K
330,56, Private,169632, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,45, United-States, >50K
331,35, Private,110847, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States, <=50K
332,42, Private,92268, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
333,52, Private,306739, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,2001,40, United-States, <=50K
334,36, Local-gov,166399, HS-grad,9, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, United-States, <=50K
335,40, Private,87861, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
336,29, Self-emp-not-inc,358190, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
337,31, Private,173730, Assoc-voc,11, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
338,59, Local-gov,88551, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
339,53, Private,260737, HS-grad,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,43, United-States, <=50K
340,71, Self-emp-not-inc,76370, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
341,26, Private,212041, Bachelors,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
342,21, Private,32776, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
343,29, Private,212844, Bachelors,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
344,25, Private,124413, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,61, United-States, <=50K
345,34, Private,222566, 11th,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
346,57, Private,186386, Bachelors,13, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
347,37, Private,365768, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K
348,21, Private,207311, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,8, United-States, <=50K
349,21, Private,107415, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
350,60, Private,508893, HS-grad,9, Widowed, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
351,41, Local-gov,172134, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,80, United-States, >50K
352,31, Private,48768, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
353,25, Private,163870, Bachelors,13, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
354,39, Private,476232, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,2407,0,55, United-States, <=50K
355,52, Private,159937, HS-grad,9, Divorced, Other-service, Other-relative, White, Female,0,0,35, United-States, <=50K
356,30, Private,278646, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
357,27, Private,205259, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, ?, <=50K
358,41, Self-emp-not-inc,275995, Some-college,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States, <=50K
359,17, Private,287596, 10th,6, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
360,31, Private,192256, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
361,34, Private,113352, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States, >50K
362,21, Private,227716, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, ?, <=50K
363,40, Private,224678, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,45, United-States, >50K
364,50, Local-gov,147405, Masters,14, Divorced, Prof-specialty, Unmarried, White, Male,5455,0,50, United-States, <=50K
365,26, Private,205558, 11th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
366,35, Private,159627, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, United-States, <=50K
367,20, ?,202206, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,25, United-States, <=50K
368,34, Self-emp-not-inc,116529, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,50, United-States, >50K
369,27, Private,262204, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
